Date,Daily Max 8-hour CO Concentration,UNITS,DAILY_AQI_VALUE,DAILY_OBS_COUNT,PERCENT_COMPLETE
11/17/2013,0.3,ppm,3,9,38
11/18/2013,0.5,ppm,6,24,100
11/19/2013,0.8,ppm,9,24,100
11/20/2013,0.5,ppm,6,17,71
11/21/2013,0.4,ppm,5,18,75
11/22/2013,0.2,ppm,2,2,8
11/25/2013,0.3,ppm,3,12,50
11/26/2013,0.4,ppm,5,24,100
11/27/2013,0.5,ppm,6,24,100
11/28/2013,0.4,ppm,5,24,100
11/29/2013,0.6,ppm,7,24,100
11/30/2013,0.6,ppm,7,24,100
12/1/2013,0.5,ppm,6,18,75
12/2/2013,0.4,ppm,5,24,100
12/3/2013,0.5,ppm,6,24,100
12/4/2013,0.3,ppm,3,13,54
12/6/2013,0.6,ppm,7,6,25
12/7/2013,0.6,ppm,7,12,50
12/8/2013,0.1,ppm,1,2,8
12/9/2013,0.2,ppm,2,4,17
12/10/2013,0.3,ppm,3,13,54
12/11/2013,0.5,ppm,6,24,100
12/12/2013,0.5,ppm,6,15,63
12/13/2013,0.3,ppm,3,14,58
12/14/2013,0.2,ppm,2,8,33
12/15/2013,0.2,ppm,2,17,71
12/16/2013,0.6,ppm,7,24,100
12/17/2013,0.5,ppm,6,21,88
12/18/2013,0.7,ppm,8,11,46
12/19/2013,1.1,ppm,13,24,100
12/20/2013,0.7,ppm,8,16,67
12/21/2013,0.4,ppm,5,23,96
12/22/2013,0.7,ppm,8,24,100
12/23/2013,0.8,ppm,9,18,75
12/24/2013,0.6,ppm,7,24,100
12/25/2013,0.7,ppm,8,24,100
12/26/2013,0.9,ppm,10,24,100
12/27/2013,0.8,ppm,9,24,100
12/28/2013,1,ppm,11,24,100
12/29/2013,0.8,ppm,9,24,100
12/30/2013,0.7,ppm,8,17,71
12/31/2013,0.7,ppm,8,24,100
