Date,Daily Max 8-hour CO Concentration,UNITS,DAILY_AQI_VALUE,DAILY_OBS_COUNT,PERCENT_COMPLETE
12/21/16,0.7,ppm,8,24,100
12/22/16,0.3,ppm,3,24,100
12/23/16,0.4,ppm,5,24,100
12/24/16,0.6,ppm,7,24,100
12/25/16,0.2,ppm,2,18,75
12/26/16,0.5,ppm,6,24,100
12/27/16,0.6,ppm,7,24,100
12/28/16,0.8,ppm,9,24,100
12/29/16,0.5,ppm,6,24,100
12/30/16,0.8,ppm,9,24,100
12/31/16,0.8,ppm,9,24,100
