Date,Daily Max 1-hour SO2 Concentration,UNITS,DAILY_AQI_VALUE,DAILY_OBS_COUNT,PERCENT_COMPLETE
9/26/2017,0,ppb,0,24,100
9/27/2017,0,ppb,0,24,100
9/28/2017,0,ppb,0,24,100
9/29/2017,0,ppb,0,24,100
9/30/2017,0,ppb,0,24,100
10/1/2017,0,ppb,0,23,96
10/2/2017,0,ppb,0,24,100
10/3/2017,0,ppb,0,23,96
10/4/2017,0,ppb,0,24,100
10/5/2017,0,ppb,0,24,100
10/6/2017,0,ppb,0,24,100
10/7/2017,0,ppb,0,24,100
10/8/2017,0,ppb,0,23,96
10/9/2017,0,ppb,0,24,100
10/10/2017,0,ppb,0,24,100
10/11/2017,0,ppb,0,24,100
10/12/2017,0,ppb,0,24,100
10/13/2017,1,ppb,1,24,100
10/14/2017,1,ppb,1,24,100
10/15/2017,2,ppb,3,23,96
10/16/2017,1,ppb,1,24,100
10/17/2017,2,ppb,3,24,100
10/18/2017,1,ppb,1,24,100
10/19/2017,0,ppb,0,24,100
10/20/2017,0,ppb,0,24,100
10/21/2017,1,ppb,1,24,100
10/22/2017,1,ppb,1,23,96
10/23/2017,1,ppb,1,21,88
10/24/2017,0,ppb,0,24,100
10/25/2017,0,ppb,0,24,100
10/26/2017,0,ppb,0,24,100
10/27/2017,0,ppb,0,24,100
10/28/2017,0,ppb,0,24,100
10/29/2017,2,ppb,3,23,96
10/30/2017,0,ppb,0,24,100
10/31/2017,0,ppb,0,24,100
11/1/2017,0,ppb,0,24,100
11/2/2017,0,ppb,0,24,100
11/3/2017,0,ppb,0,24,100
11/4/2017,0,ppb,0,24,100
11/5/2017,0,ppb,0,23,96
11/6/2017,0,ppb,0,24,100
11/7/2017,0,ppb,0,24,100
11/8/2017,0,ppb,0,21,88
11/9/2017,0,ppb,0,24,100
11/10/2017,0,ppb,0,24,100
11/11/2017,0,ppb,0,24,100
11/12/2017,0,ppb,0,23,96
11/13/2017,0,ppb,0,24,100
11/14/2017,0,ppb,0,24,100
11/15/2017,0,ppb,0,24,100
11/16/2017,0,ppb,0,24,100
11/17/2017,0,ppb,0,24,100
11/18/2017,0,ppb,0,24,100
11/19/2017,1,ppb,1,23,96
11/20/2017,2,ppb,3,24,100
11/21/2017,1,ppb,1,24,100
11/22/2017,1,ppb,1,24,100
11/23/2017,1,ppb,1,24,100
11/24/2017,1,ppb,1,24,100
11/25/2017,1,ppb,1,24,100
