Date,Daily Max 1-hour SO2 Concentration,UNITS,DAILY_AQI_VALUE,DAILY_OBS_COUNT,PERCENT_COMPLETE
1/16/2013,1.5,ppb,1,24,100
1/17/2013,12,ppb,17,24,100
1/18/2013,8.2,ppb,11,24,100
1/19/2013,3,ppb,4,24,100
1/20/2013,10.8,ppb,14,24,100
1/21/2013,16.4,ppb,23,24,100
1/22/2013,7.8,ppb,10,24,100
1/23/2013,14.5,ppb,20,24,100
1/24/2013,2.9,ppb,3,22,92
1/25/2013,10.3,ppb,14,24,100
2/3/2013,1.9,ppb,1,18,75
2/6/2013,6.6,ppb,9,18,75
2/17/2013,3.6,ppb,4,21,88
2/19/2013,3.8,ppb,4,20,83
